movie,year,genre,color,language,country,rating,duration,budget
The Railway Man,2013,Biography,Color,English,Australia,R,116,18000000
The Holiday,2006,Comedy,Color,English,USA,PG-13,138,85000000
Sunshine State,2002,Drama,Color,English,USA,PG-13,141,5600000
Max,2015,Adventure,Color,English,USA,PG,111,20000000
Redbelt,2008,Drama,Color,English,USA,R,99,7000000
The Long Kiss Goodnight,1996,Action,Color,English,USA,R,121,65000000
Under the Tuscan Sun,2003,Comedy,Color,English,USA,PG-13,113,18000000
Killer Joe,2011,Crime,Color,English,USA,R,98,11000000
Licence to Kill,1989,Action,Color,English,UK,PG-13,133,32000000
A Nightmare on Elm Street 3: Dream Warriors,1987,Action,Color,English,USA,X,88,4500000
Dick,1999,Comedy,Color,English,France,PG-13,94,13000000
House of Wax,2005,Horror,Color,English,Australia,R,108,30000000
House of Wax,2005,Horror,Color,English,Australia,R,108,30000000
The Best Offer,2013,Crime,Color,English,Italy,R,131,13500000
Legends of the Fall,1994,Drama,Color,English,USA,R,133,30000000
Find Me Guilty,2006,Biography,Color,English,Germany,R,125,13000000
Iron Man 2,2010,Action,Color,English,USA,PG-13,124,200000000
Dreamer: Inspired by a True Story,2005,Drama,Color,English,USA,PG,98,32000000
The Duchess,2008,Biography,Color,English,UK,PG-13,110,13500000
The Thomas Crown Affair,1999,Crime,Color,English,USA,R,113,48000000
Ride with the Devil,1999,Drama,Color,English,USA,R,148,35000000
The Wolverine,2013,Action,Color,English,USA,PG-13,138,120000000
Something's Gotta Give,2003,Comedy,Color,English,USA,PG-13,128,80000000
Oscar and Lucinda,1997,Drama,Color,English,USA,R,132,16000000
Austin Powers: The Spy Who Shagged Me,1999,Action,Color,English,USA,PG-13,95,33000000
Zoolander,2001,Comedy,Color,English,Germany,PG-13,90,28000000
The Runaways,2010,Biography,Color,English,USA,R,106,10000000
Child's Play,1988,Fantasy,Color,English,USA,R,87,9000000
Sky High,2005,Adventure,Color,English,USA,PG,100,35000000
August: Osage County,2013,Drama,Color,English,USA,R,121,25000000
"Girl, Interrupted",1999,Biography,Color,English,USA,R,127,24000000
Harry Brown,2009,Action,Color,English,UK,R,97,7300000
Miss Potter,2006,Biography,Color,English,UK,PG,88,30000000
Where the Wild Things Are,2009,Adventure,Color,English,Germany,PG,101,100000000
The Hunger Games: Mockingjay - Part 1,2014,Adventure,Color,English,USA,PG-13,123,125000000
Blades of Glory,2007,Comedy,Color,English,USA,PG-13,93,61000000
My Best Friend's Wedding,1997,Comedy,Color,English,USA,PG-13,105,46000000
Superman Returns,2006,Action,Color,English,USA,PG-13,169,209000000
Drumline,2002,Comedy,Color,English,USA,PG-13,118,20000000
Fear and Loathing in Las Vegas,1998,Adventure,Color,English,USA,R,118,18500000
Sherlock Holmes: A Game of Shadows,2011,Action,Color,English,USA,PG-13,129,125000000
Man of Steel,2013,Action,Color,English,USA,PG-13,143,225000000
The Equalizer,2014,Action,Color,English,USA,R,132,55000000
Mirrormask,2005,Adventure,Color,English,UK,PG,101,4000000
Ali,2001,Biography,Black and White,English,USA,R,165,107000000
Machete,2010,Action,Color,English,USA,R,105,10500000
Nick and Norah's Infinite Playlist,2008,Comedy,Color,English,USA,PG-13,90,9000000
The Chronicles of Narnia: Prince Caspian,2008,Action,Color,English,USA,PG,150,225000000
Premium Rush,2012,Action,Color,English,USA,PG-13,91,35000000
A Dangerous Method,2011,Biography,Color,English,UK,R,99,15000000
Youth in Revolt,2009,Comedy,Color,English,USA,R,90,18000000
Legally Blonde,2001,Comedy,Color,English,USA,PG-13,96,18000000
13 Going on 30,2004,Comedy,Color,English,USA,PG-13,98,37000000
Ghostbusters,2016,Action,Color,English,USA,PG-13,116,144000000
Ghostbusters,2016,Action,Color,English,USA,PG-13,116,144000000
Shooter,2007,Action,Color,English,USA,R,124,61000000
A Knight's Tale,2001,Action,Color,English,USA,PG-13,144,65000000
Jay and Silent Bob Strike Back,2001,Comedy,Color,English,USA,R,104,22000000
Lights Out,2016,Horror,Color,English,USA,PG-13,81,4900000
The Transporter,2002,Action,Color,English,France,PG-13,92,21000000
The Hunger Games: Mockingjay - Part 2,2015,Adventure,Color,English,USA,PG-13,137,160000000
The Homesman,2014,Drama,Color,English,USA,R,122,16000000
Kung Fu Killer,2014,Action,Color,Cantonese,China,,100,25000000
Cliffhanger,1993,Action,Color,English,USA,R,124,70000000
Barbershop,2002,Comedy,Color,English,USA,PG-13,102,12000000
Cyrus,2010,Comedy,Color,English,USA,R,91,7000000
Magic Mike,2012,Comedy,Color,English,USA,R,110,7000000
Flipped,2010,Comedy,Color,English,USA,PG,90,14000000
Life as a House,2001,Drama,Color,English,USA,R,125,18000000
Woman in Gold,2015,Biography,Color,English,UK,PG-13,109,11000000
Real Steel,2011,Action,Color,English,USA,PG-13,127,110000000
We Are Marshall,2006,Drama,Color,English,USA,PG,131,65000000
Payback,1999,Action,Color,English,USA,R,90,50000000
Monster's Ball,2001,Drama,Color,English,USA,R,112,4000000
Scrooged,1988,Comedy,Color,English,USA,PG-13,101,32000000
Another Earth,2011,Drama,Color,English,USA,PG-13,92,100000
Top Gun,1986,Action,Color,English,USA,PG,110,15000000
Just Like Heaven,2005,Comedy,Color,English,USA,PG-13,95,58000000
Blade II,2002,Action,Color,English,USA,R,117,54000000
Bandits,2001,Comedy,Color,English,USA,PG-13,123,80000000
The Puffy Chair,2005,Comedy,Color,English,USA,R,85,15000
Goosebumps,2015,Adventure,Color,English,USA,PG,103,58000000
Neighbors,2014,Comedy,Color,English,USA,R,97,18000000
Goosebumps,2015,Adventure,Color,English,USA,PG,103,58000000
Kill List,2011,Crime,Color,English,UK,Not Rated,95,500000
The Fountain,2006,Drama,Color,English,USA,PG-13,96,35000000
It's Kind of a Funny Story,2010,Comedy,Color,English,USA,PG-13,101,8000000
Seven Years in Tibet,1997,Adventure,Color,English,USA,PG-13,136,70000000
Million Dollar Arm,2014,Biography,Color,English,USA,PG,124,25000000
Legend,2015,Biography,Color,English,UK,R,132,30000000
Conan the Barbarian,1982,Adventure,Color,English,USA,R,129,20000000
Conan the Barbarian,1982,Adventure,Color,English,USA,R,129,20000000
Sunshine Cleaning,2008,Comedy,Color,English,USA,R,91,8000000
The Fast and the Furious,2001,Action,Color,English,USA,PG-13,106,38000000
The Fast and the Furious,2001,Action,Color,English,USA,PG-13,106,38000000
The Living Daylights,1987,Action,Color,English,UK,PG,130,30000000
The Fast and the Furious,2001,Action,Color,English,USA,PG-13,106,38000000
Friends with Benefits,2011,Comedy,Color,English,USA,R,109,35000000
Home for the Holidays,1995,Comedy,Color,English,USA,PG-13,103,20000000
The Weather Man,2005,Comedy,Color,English,USA,R,102,22000000
I Love You Phillip Morris,2009,Biography,Color,English,France,R,102,13000000
Space Cowboys,2000,Action,Black and White,English,USA,PG-13,130,65000000
Paranormal Activity,2007,Horror,Color,English,USA,R,84,15000
Angela's Ashes,1999,Drama,Color,English,USA,R,145,25000000
Men of Honor,2000,Biography,Color,English,USA,R,129,32000000
Jarhead,2005,Action,Color,English,Germany,R,125,70000000
Nerve,2016,Adventure,Color,English,USA,PG-13,96,20000000
8: The Mormon Proposition,2010,Documentary,Color,English,USA,R,80,2500000
Paul,2011,Adventure,Color,English,USA,R,109,40000000
Black Snake Moan,2006,Drama,Black and White,English,USA,R,116,15000000
The Addams Family,1991,Comedy,Color,English,USA,PG-13,99,38000000
The Fog,1980,Fantasy,Color,English,USA,R,89,1000000
Ondine,2009,Drama,Color,English,Ireland,PG-13,111,12000000
The Fog,1980,Fantasy,Color,English,USA,R,89,1000000
Walk Hard: The Dewey Cox Story,2007,Comedy,Color,English,USA,R,120,35000000
War of the Worlds,2005,Adventure,Color,English,USA,PG-13,116,132000000
Out of Time,2003,Crime,Color,English,USA,R,114,50000000
Marley & Me,2008,Comedy,Color,English,USA,PG,115,60000000
Becoming Jane,2007,Biography,Color,English,UK,PG,120,16500000
The Imaginarium of Doctor Parnassus,2009,Adventure,Color,English,UK,PG-13,123,40000000
One Hour Photo,2002,Drama,Color,English,USA,R,96,12000000
Small Time Crooks,2000,Comedy,Color,English,USA,PG,94,18000000
The Heat,2013,Action,Color,English,USA,R,123,43000000
Severance,2006,Comedy,Color,English,UK,R,90,5000000
Opal Dream,2006,Drama,Color,English,Australia,PG,86,11400000
Cloudy with a Chance of Meatballs 2,2013,Animation,Color,English,USA,PG,95,78000000
Young Adult,2011,Comedy,Color,English,USA,R,94,12000000
Cavite,2005,Thriller,Color,English,Philippines,Not Rated,80,7000
Shanghai Knights,2003,Action,Color,English,USA,PG-13,114,50000000
Katy Perry: Part of Me,2012,Documentary,Color,English,USA,PG,93,12000000
The Hunt,2012,Drama,Color,Danish,Denmark,R,115,3800000
Kingdom of Heaven,2005,Action,Color,English,USA,R,194,130000000
Happy Gilmore,1996,Comedy,Color,English,USA,PG-13,92,12000000
The Shallows,2016,Drama,Color,English,USA,PG-13,86,17000000
Madagascar: Escape 2 Africa,2008,Action,Color,English,USA,PG,89,150000000
Unfaithful,2002,Drama,Color,English,USA,R,124,50000000
I Heart Huckabees,2004,Comedy,Color,English,USA,R,107,22000000
A Civil Action,1998,Drama,Color,English,USA,PG-13,115,60000000
Slither,2006,Comedy,Color,English,Canada,R,95,15500000
Margaret,2011,Drama,Color,English,USA,R,186,14000000
The DUFF,2015,Comedy,Color,English,USA,PG-13,101,8500000
All the King's Men,2006,Drama,Black and White,English,Germany,PG-13,128,55000000
This Christmas,2007,Comedy,Color,English,USA,PG-13,117,13000000
The BFG,2016,Adventure,Color,English,UK,PG,117,140000000
The Secret Life of Pets,2016,Animation,Color,English,Japan,PG,87,75000000
The Maze Runner,2014,Action,Color,English,USA,PG-13,113,34000000
Elysium,2013,Action,Color,English,USA,R,109,115000000
Kiss of the Dragon,2001,Action,Color,English,France,R,98,25000000
Big Miracle,2012,Biography,Color,English,USA,PG,107,40000000
Muppets Most Wanted,2014,Adventure,Color,English,USA,PG,119,50000000
Mad Max Beyond Thunderdome,1985,Action,Color,English,Australia,PG-13,107,12305523
The Slaughter Rule,2002,Drama,Color,English,USA,R,112,500000
Cleopatra,1963,Biography,Color,English,UK,Approved,251,31115000
Rent,2005,Drama,Color,English,USA,PG-13,135,40000000
The New World,2005,Biography,Color,English,USA,PG-13,150,30000000
U-571,2000,Action,Color,English,France,PG-13,116,62000000
Faster,2010,Action,Color,English,USA,R,98,24000000
"Hail, Caesar!",2016,Comedy,Color,English,UK,PG-13,106,22000000
Walking Tall,2004,Action,Color,English,USA,PG-13,86,56000000
The Gambler,2014,Crime,Color,English,USA,R,111,25000000
The Gambler,2014,Crime,Color,English,USA,R,111,25000000
Beloved,1998,Drama,Color,English,USA,R,172,55000000
The Pink Panther,2006,Adventure,Color,English,USA,PG,93,65000000
The Perfect Game,2009,Comedy,Black and White,English,Canada,PG,118,12500000
The Expendables 2,2012,Action,Color,English,USA,R,103,92000000
Rush Hour 2,2001,Action,Color,English,USA,PG-13,90,90000000
Nanny McPhee,2005,Comedy,Color,English,USA,PG,97,25000000
A Walk on the Moon,1999,Drama,Color,English,USA,R,107,14000000
Wimbledon,2004,Comedy,Color,English,UK,PG-13,98,31000000
Mystery Men,1999,Action,Color,English,USA,PG-13,121,65000000
The Day the Earth Stood Still,2008,Drama,Color,English,USA,PG-13,104,80000000
The Day the Earth Stood Still,2008,Drama,Color,English,USA,PG-13,104,80000000
Pirates of the Caribbean: Dead Man's Chest,2006,Action,Color,English,USA,PG-13,151,225000000
Agora,2009,Adventure,Color,English,Spain,R,141,70000000
Charlie Bartlett,2007,Comedy,Color,English,USA,R,97,12000000
UHF,1989,Comedy,Color,English,USA,PG-13,150,5000000
Step Brothers,2008,Comedy,Color,English,USA,R,106,65000000
The Devil's Rejects,2005,Crime,Color,English,USA,R,109,7000000
Coco Before Chanel,2009,Biography,Color,French,France,PG-13,111,19430000
Incident at Loch Ness,2004,Adventure,Color,English,UK,PG-13,94,1400000
The Yards,2000,Crime,Color,English,USA,R,115,24000000
Hope Springs,2012,Comedy,Color,English,USA,PG-13,100,30000000
Zathura: A Space Adventure,2005,Action,Color,English,USA,PG,101,65000000
Kites,2010,Action,Color,English,India,,90,600000000
Concussion,2015,Biography,Color,English,UK,PG-13,123,35000000
Gridiron Gang,2006,Crime,Color,English,USA,PG-13,125,30000000
For Your Eyes Only,1981,Action,Color,English,UK,PG,127,28000000
Cellular,2004,Action,Color,English,USA,PG-13,94,25000000
Keanu,2016,Action,Color,English,USA,R,100,15000000
The SpongeBob Movie: Sponge Out of Water,2015,Adventure,Color,English,USA,PG,92,74000000
The Time Machine,2002,Action,Color,English,USA,PG-13,96,80000000
Me Before You,2016,Drama,Color,English,UK,PG-13,110,20000000
The Book Thief,2013,Drama,Color,English,USA,PG-13,131,19000000
The Jacket,2005,Drama,Color,English,USA,R,94,29000000
What Dreams May Come,1998,Drama,Color,English,USA,PG-13,113,85000000
Non-Stop,2014,Action,Color,English,UK,PG-13,106,50000000
Spectre,2015,Action,Color,English,UK,PG-13,148,245000000
The Hitchhiker's Guide to the Galaxy,2005,Adventure,Color,English,USA,PG,109,50000000
Bringing Out the Dead,1999,Drama,Color,English,USA,R,121,55000000
A Home at the End of the World,2004,Drama,Color,English,USA,R,97,6500000
Insidious,2010,Fantasy,Color,English,USA,PG-13,103,1500000
Penguins of Madagascar,2014,Adventure,Color,English,USA,PG,92,132000000
16 Blocks,2006,Action,Color,English,Germany,PG-13,102,52000000
Cheaper by the Dozen,2003,Comedy,Color,English,USA,PG,94,40000000
Highlander,1986,Action,Color,English,UK,R,110,16000000
Super Troopers,2001,Comedy,Color,English,USA,R,100,1200000
Water for Elephants,2011,Drama,Color,English,USA,PG-13,120,38000000
Trucker,2008,Drama,Color,English,USA,R,90,2000000
Run All Night,2015,Action,Color,English,USA,R,114,50000000
Zack and Miri Make a Porno,2008,Comedy,Color,English,USA,R,101,24000000
Wonderland,2003,Crime,Color,English,USA,R,104,5000000
Evil Dead,2013,Horror,Color,English,USA,R,96,17000000
Session 9,2001,Horror,Color,English,USA,R,100,1500000
Twister,1996,Action,Color,English,USA,PG-13,113,92000000
Robots,2005,Adventure,Color,English,USA,PG,91,75000000
Intolerable Cruelty,2003,Comedy,Color,English,USA,PG-13,100,60000000
Tiny Furniture,2010,Comedy,Color,English,USA,Not Rated,98,65000
Journey to the Center of the Earth,2008,Action,Color,English,USA,PG,93,45000000
Sabotage,2014,Action,Color,English,USA,R,109,35000000
Sabotage,2014,Action,Color,English,USA,R,109,35000000
The Wild Thornberrys Movie,2002,Adventure,Color,English,USA,PG,85,25000000
Flash of Genius,2008,Biography,Color,English,USA,PG-13,119,20000000
Stepmom,1998,Comedy,Color,English,USA,PG-13,124,50000000
Kevin Hart: Let Me Explain,2013,Comedy,Color,English,USA,R,75,2500000
The Forbidden Kingdom,2008,Action,Color,English,USA,PG-13,104,55000000
Harold & Kumar Escape from Guantanamo Bay,2008,Adventure,Color,English,USA,R,102,12000000
Mr. & Mrs. Smith,2005,Action,Color,English,USA,PG-13,126,120000000
Bill & Ted's Bogus Journey,1991,Adventure,Color,English,USA,PG,93,20000000
Sky Captain and the World of Tomorrow,2004,Action,Color,English,USA,PG,106,70000000
Latter Days,2003,Comedy,Color,English,USA,R,107,850000
Maleficent,2014,Action,Color,English,USA,PG,97,180000000
End of the Spear,2005,Adventure,Color,English,USA,PG-13,108,10000000
Madagascar,2005,Adventure,Color,English,USA,PG,86,75000000
Resurrecting the Champ,2007,Drama,Color,English,USA,PG-13,112,13000000
Live and Let Die,1973,Action,Color,English,UK,PG,121,7000000
Sinister,2012,Horror,Color,English,USA,R,110,3000000
Wanted,2008,Action,Color,English,USA,R,110,75000000
2 Guns,2013,Action,Color,English,USA,R,109,61000000
Wild Things,1998,Crime,Color,English,USA,R,115,20000000
The Faculty,1998,Horror,Color,English,USA,R,104,15000000
Everything Must Go,2010,Comedy,Color,English,USA,R,97,5000000
Monsters,2010,Drama,Color,English,UK,R,94,500000
Flicka,2006,Adventure,Color,English,USA,PG,95,15000000
Running Scared,2006,Action,Color,English,Germany,R,122,17000000
Brother,2000,Crime,Color,English,USA,R,114,10000000
Valkyrie,2008,Drama,Color,English,USA,PG-13,121,75000000
Mandela: Long Walk to Freedom,2013,Biography,Color,English,UK,PG-13,141,35000000
Ravenous,1999,Fantasy,Color,English,Czech Republic,R,101,12000000
Kingpin,1996,Comedy,Color,English,USA,PG-13,117,27000000
The Family Man,2000,Comedy,Color,English,USA,PG-13,125,60000000
Pocahontas,1995,Adventure,Color,English,USA,G,84,55000000
Pitch Perfect 2,2015,Comedy,Color,English,USA,PG-13,115,29000000
The Crazies,2010,Horror,Color,English,USA,R,101,20000000
The Claim,2000,Drama,Color,English,UK,R,115,20000000
The Claim,2000,Drama,Color,English,UK,R,115,20000000
About Last Night,2014,Comedy,Color,English,USA,R,100,12500000
Haywire,2011,Action,Color,English,Ireland,R,93,23000000
The Great Gatsby,2013,Drama,Color,English,Australia,PG-13,143,105000000
The Great Gatsby,2013,Drama,Color,English,Australia,PG-13,143,105000000
Unbroken,2014,Biography,Color,English,USA,PG-13,137,65000000
Unbroken,2014,Biography,Color,English,USA,PG-13,137,65000000
The Age of Adaline,2015,Drama,Color,English,USA,PG-13,112,25000000
The Kingdom,2007,Action,Color,English,USA,R,110,70000000
Body of Lies,2008,Action,Color,English,USA,R,128,70000000
Hearts in Atlantis,2001,Drama,Color,English,USA,PG-13,101,31000000
Detroit Rock City,1999,Comedy,Color,English,USA,R,95,15000000
Fighting Tommy Riley,2004,Drama,Color,English,USA,R,109,200000
Turbo,2013,Adventure,Color,English,USA,PG,96,135000000
Solitary Man,2009,Comedy,Color,English,USA,R,90,15000000
Starsky & Hutch,2004,Comedy,Color,English,USA,PG-13,101,60000000
The Adventures of Elmo in Grouchland,1999,Adventure,Color,English,USA,G,73,17000000
The Next Three Days,2010,Crime,Color,English,USA,PG-13,133,35000000
Soul Surfer,2011,Biography,Color,English,USA,PG,106,18000000
Wah-Wah,2005,Drama,Color,English,UK,R,97,7000000
The Girl Next Door,2004,Comedy,Color,English,USA,R,110,25000000
The Polar Express,2004,Adventure,Color,English,USA,G,100,165000000
Central Intelligence,2016,Action,Color,English,USA,PG-13,107,50000000
